Date,Year,Model,Revenue,Quantity Sold,Region,Country,Channel,Fuel Type,Dealer/Channel,Market Segment,Promotion/Discounts (%),Customer Income Band,Unit Price
18/04/2023,2023,BMW X3,56209,3,Europe,UK,Dealership,Diesel,Offline,Economy,3.9,Low,18736.33333
19/04/2023,2023,BMW X6,51545,1,North America,Mexico,Wholesale,Diesel,Online,Luxury,3.1,Medium,51545
20/04/2023,2023,BMW X6,95057,1,South America,Unknown,Wholesale,Diesel,Online,Luxury,0.7,High,95057
20/04/2023,2023,BMW X1,108346,3,Europe,France,Wholesale,Diesel,Online,Premium,1.1,High,36115.33333
20/04/2023,2023,BMW 7 Series,100529,5,Asia,India,Online,Electric,Online,Economy,4.1,Low,20105.8
20/04/2023,2023,BMW X6,95526,2,North America,Mexico,Wholesale,Diesel,Offline,Premium,0.4,Medium,47763
20/04/2023,2023,BMW X4,68639,4,Asia,Japan,Online,Electric,Fleet,Economy,8.8,Medium,17159.75
21/04/2023,2023,BMW iX,110987,2,South America,Unknown,Wholesale,Electric,Offline,Luxury,2.3,High,55493.5
21/04/2023,2023,BMW 4 Series,87824,3,North America,USA,Wholesale,Gasoline,Online,Premium,1.7,Medium,29274.66667
,,,,,,,,,,,,,
21/04/2023,2023,BMW M2,57675,4,Africa,South Africa,Online,Electric,Online,Economy,3.7,Low,14418.75
21/04/2023,2023,BMW 3 Series,108754,5,North America,USA,Wholesale,Diesel,Offline,Economy,3.2,Low,21750.8
,,,,,,,,,,,,,
21/04/2023,2023,BMW 3 Series,52625,3,Africa,Egypt,Online,Diesel,Offline,Economy,4,Low,17541.66667
,,,,,,,,,,,,,
22/04/2023,2023,BMW X6,109244,2,North America,USA,Online,Diesel,Online,Luxury,2.9,High,54622
23/04/2023,2023,BMW 2 Series,92167,1,North America,USA,Online,Diesel,Offline,Luxury,1,Medium,92167
,,,,,,,,,,,,,
24/04/2023,2023,BMW M4,69935,3,South America,Unknown,Online,Gasoline,Offline,Economy,6.8,High,23311.66667
26/04/2023,2023,BMW 1 Series,79322,3,Africa,Nigeria,Wholesale,Electric,Offline,Premium,2.9,Medium,26440.66667
,,,,,,,,,,,,,
26/04/2023,2023,BMW X1,88132,2,Asia,India,Online,Diesel,Offline,Premium,1.3,Medium,44066
26/04/2023,2023,BMW Z4,73915,5,North America,Canada,Dealership,Gasoline,Offline,Economy,3.6,Medium,14783
26/04/2023,2023,BMW M8,92761,2,Europe,UK,Online,Gasoline,Online,Premium,2.5,Medium,46380.5
27/04/2023,2023,BMW iX3,106593,2,South America,Unknown,Wholesale,Electric,Offline,Luxury,3.5,High,53296.5
27/04/2023,2023,BMW 4 Series,90532,5,Asia,Japan,Wholesale,Gasoline,Online,Economy,8,Low,18106.4
,,,,,,,,,,,,,
29/04/2023,2023,BMW i8,79803,5,Asia,Japan,Dealership,Electric,Offline,Economy,4.6,Low,15960.6
30/04/2023,2023,BMW X7,87142,3,North America,USA,Wholesale,Gasoline,Online,Premium,2.8,Medium,29047.33333
30/04/2023,2023,BMW X3,87477,1,Europe,Germany,Online,Diesel,Offline,Luxury,3,High,87477
1/5/2023,2023,BMW 2 Series,53089,2,North America,USA,Online,Diesel,Online,Premium,1.6,Medium,26544.5
,,,,,,,,,,,,,
1/5/2023,2023,BMW i3,86395,1,South America,Unknown,Dealership,Electric,Offline,Luxury,1.8,High,86395
1/5/2023,2023,BMW 3 Series,46236,5,South America,Unknown,Online,Diesel,Fleet,Economy,9.5,Low,9247.2
,,,,,,,,,,,,,
2/5/2023,2023,BMW i8,80699,5,Africa,Egypt,Wholesale,Electric,Offline,Economy,4.7,High,16139.8
2/5/2023,2023,BMW 4 Series,45362,2,Europe,Spain,Wholesale,Gasoline,Offline,Economy,9.9,Low,22681
,,,,,,,,,,,,,
3/5/2023,2023,BMW i8,46531,3,Asia,India,Dealership,Electric,Fleet,Economy,3.3,Medium,15510.33333
4/5/2023,2023,BMW X6,110169,2,Asia,China,Dealership,Diesel,Online,Luxury,2.1,High,55084.5
5/5/2023,2023,BMW X6,109852,3,Africa,Egypt,Dealership,Diesel,Fleet,Premium,2.6,Medium,36617.33333
5/5/2023,2023,BMW 5 Series,45369,4,South America,Unknown,Dealership,Hybrid,Fleet,Economy,9.7,Medium,11342.25
6/5/2023,2023,BMW 8 Series,31767,3,North America,USA,Online,Gasoline,Offline,Economy,6.2,Low,10589
6/5/2023,2023,BMW Z4,111776,2,Europe,France,Dealership,Gasoline,Offline,Luxury,3.3,High,55888
6/5/2023,2023,BMW M2,95196,2,Africa,Egypt,Wholesale,Electric,Offline,Premium,0.6,Medium,47598
6/5/2023,2023,BMW X4,39973,3,Asia,South Korea,Online,Electric,Offline,Economy,3.2,Medium,13324.33333
7/5/2023,2023,BMW i4,64968,1,North America,Canada,Wholesale,Electric,Fleet,Luxury,0.2,High,64968
8/5/2023,2023,BMW 6 Series,64047,3,Africa,Egypt,Wholesale,Gasoline,Online,Economy,8.1,Medium,21349
8/5/2023,2023,BMW M5,99222,4,Asia,China,Dealership,Electric,Offline,Economy,5.2,Medium,24805.5
8/5/2023,2023,BMW M8,73552,4,South America,Unknown,Online,Gasoline,Offline,Economy,9,Low,18388
8/5/2023,2023,BMW i8,78797,1,Europe,France,Dealership,Electric,Offline,Luxury,2.6,High,78797
9/5/2023,2023,BMW M4,57955,4,Europe,Germany,Online,Gasoline,Offline,Economy,9.1,Low,14488.75
9/5/2023,2023,BMW X4,117359,2,South America,Unknown,Wholesale,Electric,Fleet,Luxury,2.1,High,58679.5
9/5/2023,2023,BMW Z4,39495,1,Asia,South Korea,Wholesale,Gasoline,Offline,Premium,0.9,Medium,39495
11/5/2023,2023,BMW X2,72836,1,North America,USA,Dealership,Hybrid,Offline,Luxury,3.4,Medium,72836
11/5/2023,2023,BMW 7 Series,65455,1,South America,Unknown,Wholesale,Electric,Offline,Luxury,3.8,High,65455
11/5/2023,2023,BMW M5,48898,3,South America,Unknown,Wholesale,Electric,Fleet,Economy,6.1,Low,16299.33333
11/5/2023,2023,BMW X6,101571,3,Africa,Nigeria,Dealership,Diesel,Offline,Premium,3,High,33857
11/5/2023,2023,BMW X1,112731,1,Europe,Spain,Dealership,Diesel,Offline,Luxury,2.5,High,112731
11/5/2023,2023,BMW iX,31132,4,Europe,UK,Online,Electric,Offline,Economy,8.5,Low,7783
13/05/2023,2023,BMW X2,114285,2,Asia,South Korea,Wholesale,Hybrid,Offline,Luxury,3.6,High,57142.5
13/05/2023,2023,BMW M2,77941,2,Africa,Egypt,Online,Electric,Fleet,Premium,2.9,Low,38970.5
13/05/2023,2023,BMW iX3,94813,3,South America,Unknown,Online,Electric,Offline,Premium,0.2,Low,31604.33333
13/05/2023,2023,BMW X5,95326,5,North America,USA,Online,Hybrid,Offline,Economy,3.7,Low,19065.2
14/05/2023,2023,BMW X1,108243,1,Asia,China,Online,Diesel,Offline,Luxury,0.8,High,108243
14/05/2023,2023,BMW X1,69288,5,Asia,China,Dealership,Diesel,Offline,Economy,5.9,Medium,13857.6
15/05/2023,2023,BMW 3 Series,93535,2,Asia,China,Dealership,Diesel,Online,Premium,2.1,Low,46767.5
,,,,,,,,,,,,,
15/05/2023,2023,BMW 5 Series,78100,3,Africa,Nigeria,Dealership,Hybrid,Offline,Premium,3.8,Medium,26033.33333
16/05/2023,2023,BMW 6 Series,102934,3,Europe,Germany,Dealership,Gasoline,Offline,Premium,1.1,Medium,34311.33333
16/05/2023,2023,BMW X6,107702,3,Asia,Japan,Wholesale,Diesel,Fleet,Premium,2.9,Medium,35900.66667
16/05/2023,2023,BMW X5,57005,3,South America,Unknown,Dealership,Hybrid,Online,Economy,8.4,Low,19001.66667
16/05/2023,2023,BMW M2,50760,3,Africa,Egypt,Wholesale,Electric,Offline,Economy,8.9,Low,16920
17/05/2023,2023,BMW 4 Series,52236,1,Europe,Italy,Online,Gasoline,Offline,Luxury,2.9,High,52236
,,,,,,,,,,,,,
17/05/2023,2023,BMW X6,33280,5,North America,USA,Wholesale,Diesel,Offline,Economy,4.3,Medium,6656
17/05/2023,2023,BMW i3,90282,2,South America,Unknown,Wholesale,Electric,Offline,Premium,3.4,Medium,45141
18/05/2023,2023,BMW X7,91971,2,South America,Unknown,Dealership,Gasoline,Offline,Premium,3,Medium,45985.5
18/05/2023,2023,BMW 4 Series,53107,3,Asia,Japan,Online,Gasoline,Offline,Economy,7.9,Medium,17702.33333
,,,,,,,,,,,,,
19/05/2023,2023,BMW i4,83606,3,North America,Mexico,Wholesale,Electric,Online,Premium,1.2,High,27868.66667
19/05/2023,2023,BMW X1,89790,3,Africa,Egypt,Wholesale,Diesel,Offline,Premium,1.6,Medium,29930
19/05/2023,2023,BMW M3,38255,4,Europe,Spain,Dealership,Electric,Offline,Economy,6.2,Low,9563.75
20/05/2023,2023,BMW X1,57431,2,South America,Unknown,Dealership,Diesel,Offline,Premium,2.1,Medium,28715.5
20/05/2023,2023,BMW X4,42992,3,Africa,Nigeria,Wholesale,Electric,Offline,Economy,7.2,Low,14330.66667
20/05/2023,2023,BMW M4,37591,5,South America,Unknown,Wholesale,Gasoline,Offline,Economy,5.8,Low,7518.2
20/05/2023,2023,BMW M8,117467,4,Asia,South Korea,Dealership,Gasoline,Offline,Premium,2,Medium,29366.75
20/05/2023,2023,BMW 1 Series,98577,1,Asia,Japan,Dealership,Electric,Fleet,Luxury,1,High,98577
,,,,,,,,,,,,,
20/05/2023,2023,BMW 6 Series,87357,4,North America,Mexico,Online,Gasoline,Fleet,Economy,9.3,Low,21839.25
21/05/2023,2023,BMW iX,94948,4,Europe,UK,Wholesale,Electric,Online,Economy,9.6,Medium,23737
21/05/2023,2023,BMW M4,77782,4,Asia,China,Dealership,Gasoline,Fleet,Economy,4.3,Low,19445.5
21/05/2023,2023,BMW X4,108348,5,Asia,South Korea,Wholesale,Electric,Fleet,Economy,3.2,High,21669.6
21/05/2023,2023,BMW 2 Series,58557,2,Africa,Egypt,Online,Diesel,Offline,Premium,2.4,Medium,29278.5
,,,,,,,,,,,,,
22/05/2023,2023,BMW i4,52416,3,Asia,South Korea,Online,Electric,Offline,Economy,6.4,Low,17472
22/05/2023,2023,BMW X7,93428,5,North America,USA,Dealership,Gasoline,Online,Economy,7.3,Low,18685.6
22/05/2023,2023,BMW 1 Series,114661,5,North America,Mexico,Wholesale,Electric,Fleet,Economy,3.7,Low,22932.2
,,,,,,,,,,,,,
23/05/2023,2023,BMW i3,41654,3,Africa,South Africa,Dealership,Electric,Offline,Economy,4.6,High,13884.66667
23/05/2023,2023,BMW i4,59018,4,South America,Unknown,Dealership,Electric,Offline,Economy,9.6,Medium,14754.5
24/05/2023,2023,BMW 1 Series,116708,1,South America,Unknown,Dealership,Electric,Offline,Luxury,1.9,High,116708
,,,,,,,,,,,,,
24/05/2023,2023,BMW 7 Series,53426,4,Europe,Spain,Online,Electric,Online,Economy,6.9,Low,13356.5
24/05/2023,2023,BMW i8,104583,4,South America,Unknown,Online,Electric,Fleet,Premium,0.2,Medium,26145.75
24/05/2023,2023,BMW M2,38689,2,South America,Unknown,Wholesale,Electric,Fleet,Economy,5.6,Low,19344.5
25/05/2023,2023,BMW X6,34808,4,Asia,India,Dealership,Diesel,Offline,Economy,4,Medium,8702
25/05/2023,2023,BMW 1 Series,88236,1,Africa,South Africa,Online,Electric,Offline,Luxury,1.2,High,88236
,,,,,,,,,,,,,
25/05/2023,2023,BMW X2,102778,5,Europe,Germany,Dealership,Hybrid,Offline,Economy,3.7,High,20555.6
26/05/2023,2023,BMW 8 Series,80106,4,Europe,Germany,Online,Gasoline,Offline,Economy,4.5,Low,20026.5
26/05/2023,2023,BMW 5 Series,94399,5,Asia,India,Online,Hybrid,Fleet,Economy,7.3,High,18879.8
27/05/2023,2023,BMW X4,35778,2,South America,Unknown,Wholesale,Electric,Offline,Economy,6.4,Low,17889
27/05/2023,2023,BMW 4 Series,108886,1,Europe,France,Online,Gasoline,Online,Luxury,1.2,High,108886
,,,,,,,,,,,,,
27/05/2023,2023,BMW M5,78745,3,Asia,India,Online,Electric,Offline,Premium,3.2,Medium,26248.33333
27/05/2023,2023,BMW X3,49465,3,South America,Unknown,Dealership,Diesel,Offline,Economy,4,Low,16488.33333
27/05/2023,2023,BMW X1,109503,2,South America,Unknown,Dealership,Diesel,Fleet,Luxury,3.9,High,54751.5
28/05/2023,2023,BMW Z4,51307,1,North America,Canada,Online,Gasoline,Fleet,Luxury,1.5,High,51307
28/05/2023,2023,BMW M4,39629,5,Europe,Germany,Dealership,Gasoline,Offline,Economy,5.6,Medium,7925.8
28/05/2023,2023,BMW 4 Series,103450,2,Africa,Egypt,Wholesale,Gasoline,Offline,Luxury,3.4,High,51725
,,,,,,,,,,,,,
30/05/2023,2023,BMW M5,53696,4,North America,USA,Wholesale,Electric,Online,Economy,8.4,Low,13424
30/05/2023,2023,BMW M5,31363,5,Asia,India,Dealership,Electric,Online,Economy,4.2,Low,6272.6
31/05/2023,2023,BMW 4 Series,89417,4,South America,Unknown,Online,Gasoline,Offline,Economy,3.4,Low,22354.25
,,,,,,,,,,,,,
1/6/2023,2023,BMW 6 Series,102024,4,Asia,India,Online,Gasoline,Offline,Premium,3.4,Medium,25506
1/6/2023,2023,BMW X5,105824,5,Europe,France,Wholesale,Hybrid,Offline,Economy,5.1,Low,21164.8
2/6/2023,2023,BMW X2,109671,4,Europe,Spain,Wholesale,Hybrid,Fleet,Premium,0.7,Medium,27417.75
2/6/2023,2023,BMW 1 Series,69125,3,Asia,China,Wholesale,Electric,Offline,Economy,3.8,Medium,23041.66667
,,,,,,,,,,,,,
3/6/2023,2023,BMW 2 Series,105073,5,South America,Unknown,Wholesale,Diesel,Offline,Economy,9.5,High,21014.6
,,,,,,,,,,,,,
3/6/2023,2023,BMW X4,83283,2,North America,Canada,Online,Electric,Offline,Premium,2.2,High,41641.5
4/6/2023,2023,BMW Z4,107551,3,North America,Canada,Wholesale,Gasoline,Offline,Premium,1.9,Low,35850.33333
4/6/2023,2023,BMW M4,52887,2,Asia,China,Online,Gasoline,Offline,Premium,1.4,Medium,26443.5
5/6/2023,2023,BMW Z4,67820,1,South America,Unknown,Online,Gasoline,Offline,Luxury,0.5,Medium,67820
5/6/2023,2023,BMW M4,119446,2,Asia,Japan,Dealership,Gasoline,Offline,Luxury,0.8,High,59723
6/6/2023,2023,BMW i3,83441,5,North America,Mexico,Dealership,Electric,Online,Economy,3.1,Low,16688.2
6/6/2023,2023,BMW iX,105439,2,Europe,Germany,Wholesale,Electric,Online,Luxury,1.8,High,52719.5
6/6/2023,2023,BMW i8,96473,1,North America,Canada,Wholesale,Electric,Offline,Luxury,1.1,High,96473
6/6/2023,2023,BMW 5 Series,41231,4,North America,Mexico,Wholesale,Hybrid,Offline,Economy,5.3,Low,10307.75
6/6/2023,2023,BMW i3,51085,5,Europe,Italy,Wholesale,Electric,Offline,Economy,4,Low,10217
6/6/2023,2023,BMW iX,91429,3,Africa,South Africa,Online,Electric,Offline,Premium,1.8,Low,30476.33333
7/6/2023,2023,BMW X1,36982,3,Asia,India,Dealership,Diesel,Offline,Economy,6.8,Low,12327.33333
8/6/2023,2023,BMW i3,90874,2,South America,Unknown,Dealership,Electric,Online,Premium,3.2,Low,45437
8/6/2023,2023,BMW i3,67375,3,North America,Mexico,Online,Electric,Offline,Economy,8.5,Medium,22458.33333
8/6/2023,2023,BMW X6,87254,1,Asia,China,Online,Diesel,Offline,Luxury,3.8,High,87254
10/6/2023,2023,BMW M5,42228,3,South America,Unknown,Online,Electric,Fleet,Economy,8,Medium,14076
10/6/2023,2023,BMW 4 Series,36586,2,Africa,Egypt,Wholesale,Gasoline,Offline,Economy,3.4,High,18293
,,,,,,,,,,,,,
10/6/2023,2023,BMW 1 Series,55178,3,Europe,Italy,Dealership,Electric,Online,Economy,9.5,Low,18392.66667
,,,,,,,,,,,,,
10/6/2023,2023,BMW i4,110873,4,South America,Unknown,Online,Electric,Fleet,Premium,2,Low,27718.25
11/6/2023,2023,BMW M8,111069,4,North America,Mexico,Dealership,Gasoline,Offline,Premium,1,Medium,27767.25
11/6/2023,2023,BMW 7 Series,110906,3,Africa,South Africa,Online,Electric,Offline,Premium,0.1,High,36968.66667
11/6/2023,2023,BMW M8,77042,5,North America,Canada,Online,Gasoline,Online,Economy,8.7,Medium,15408.4
12/6/2023,2023,BMW 3 Series,39795,3,North America,USA,Dealership,Diesel,Offline,Economy,6.4,Medium,13265
,,,,,,,,,,,,,
12/6/2023,2023,BMW M4,116924,4,Europe,France,Dealership,Gasoline,Offline,Premium,0.7,Medium,29231
12/6/2023,2023,BMW 4 Series,117030,4,South America,Unknown,Wholesale,Gasoline,Offline,Premium,0.5,High,29257.5
,,,,,,,,,,,,,
13/06/2023,2023,BMW 3 Series,89783,1,South America,Unknown,Online,Diesel,Offline,Luxury,3.8,High,89783
,,,,,,,,,,,,,
13/06/2023,2023,BMW X4,83639,2,North America,USA,Online,Electric,Offline,Premium,3.5,Medium,41819.5
14/06/2023,2023,BMW X7,72331,1,Asia,Japan,Dealership,Gasoline,Fleet,Luxury,1.9,High,72331
14/06/2023,2023,BMW 6 Series,112368,5,North America,USA,Online,Gasoline,Fleet,Economy,4.9,Low,22473.6
15/06/2023,2023,BMW 4 Series,110314,2,South America,Unknown,Dealership,Gasoline,Offline,Luxury,2.9,High,55157
,,,,,,,,,,,,,
15/06/2023,2023,BMW X1,107665,3,Africa,South Africa,Wholesale,Diesel,Offline,Premium,3.6,Medium,35888.33333
15/06/2023,2023,BMW 3 Series,72255,3,Africa,Nigeria,Wholesale,Diesel,Offline,Economy,5.8,Medium,24085
,,,,,,,,,,,,,
16/06/2023,2023,BMW 1 Series,35213,5,Europe,Italy,Wholesale,Electric,Offline,Economy,6.8,Low,7042.6
,,,,,,,,,,,,,
16/06/2023,2023,BMW 4 Series,35474,4,South America,Unknown,Online,Gasoline,Online,Economy,3.3,Medium,8868.5
,,,,,,,,,,,,,
16/06/2023,2023,BMW 4 Series,103839,3,North America,USA,Dealership,Gasoline,Offline,Premium,2.3,Medium,34613
,,,,,,,,,,,,,
16/06/2023,2023,BMW 3 Series,34490,1,South America,Unknown,Online,Diesel,Fleet,Premium,2.1,Medium,34490
,,,,,,,,,,,,,
16/06/2023,2023,BMW 5 Series,47813,4,South America,Unknown,Online,Hybrid,Offline,Economy,5.4,Medium,11953.25
17/06/2023,2023,BMW 8 Series,30721,3,North America,Mexico,Dealership,Gasoline,Online,Economy,8.3,Low,10240.33333
17/06/2023,2023,BMW 1 Series,102836,4,North America,Canada,Dealership,Electric,Online,Premium,3.3,Medium,25709
,,,,,,,,,,,,,
17/06/2023,2023,BMW Z4,87428,2,Africa,Egypt,Wholesale,Gasoline,Offline,Premium,2.6,High,43714
17/06/2023,2023,BMW i4,61051,3,Africa,South Africa,Online,Electric,Offline,Economy,3.6,Low,20350.33333
17/06/2023,2023,BMW X3,83651,3,South America,Unknown,Online,Diesel,Offline,Premium,3.2,Medium,27883.66667
18/06/2023,2023,BMW X6,35922,4,South America,Unknown,Dealership,Diesel,Offline,Economy,9.3,Low,8980.5
18/06/2023,2023,BMW X3,117638,2,Asia,Japan,Wholesale,Diesel,Offline,Luxury,3.4,High,58819
19/06/2023,2023,BMW M2,69355,1,Africa,South Africa,Online,Electric,Offline,Luxury,3.1,High,69355
19/06/2023,2023,BMW 5 Series,81676,2,Asia,China,Wholesale,Hybrid,Online,Premium,2,High,40838
19/06/2023,2023,BMW i3,94213,1,Europe,Germany,Online,Electric,Online,Luxury,0.7,High,94213
20/06/2023,2023,BMW Z4,99551,5,North America,USA,Online,Gasoline,Online,Economy,8.2,Low,19910.2
20/06/2023,2023,BMW 4 Series,39574,2,Europe,Italy,Wholesale,Gasoline,Offline,Economy,8.2,High,19787
,,,,,,,,,,,,,
20/06/2023,2023,BMW X2,50826,1,Africa,Nigeria,Online,Hybrid,Offline,Luxury,0.4,High,50826
21/06/2023,2023,BMW i4,102053,4,North America,Canada,Dealership,Electric,Offline,Premium,2.9,High,25513.25
21/06/2023,2023,BMW X2,52474,1,Africa,Egypt,Dealership,Hybrid,Offline,Luxury,1.6,High,52474
21/06/2023,2023,BMW 2 Series,106629,5,Africa,Nigeria,Online,Diesel,Offline,Economy,7.1,Low,21325.8
,,,,,,,,,,,,,
22/06/2023,2023,BMW X7,44870,1,Asia,China,Wholesale,Gasoline,Offline,Premium,2.7,Medium,44870
22/06/2023,2023,BMW 1 Series,112628,2,South America,Unknown,Online,Electric,Fleet,Luxury,1.4,Medium,56314
,,,,,,,,,,,,,
23/06/2023,2023,BMW X2,31665,1,Africa,South Africa,Dealership,Hybrid,Offline,Premium,2.3,Low,31665
23/06/2023,2023,BMW M5,74802,2,North America,USA,Dealership,Electric,Fleet,Premium,1,Medium,37401
24/06/2023,2023,BMW 2 Series,35091,5,Asia,China,Dealership,Diesel,Online,Economy,6.2,Low,7018.2
,,,,,,,,,,,,,
25/06/2023,2023,BMW X2,96981,1,Africa,Nigeria,Dealership,Hybrid,Offline,Luxury,1.7,High,96981
25/06/2023,2023,BMW Z4,61601,1,South America,Unknown,Online,Gasoline,Offline,Luxury,1.5,High,61601
26/06/2023,2023,BMW X5,85505,5,North America,USA,Online,Hybrid,Offline,Economy,4.6,Low,17101
26/06/2023,2023,BMW i3,85155,1,Africa,Egypt,Online,Electric,Offline,Luxury,2,High,85155
26/06/2023,2023,BMW X1,100921,2,South America,Unknown,Online,Diesel,Offline,Luxury,3.7,High,50460.5
26/06/2023,2023,BMW X4,45050,3,Asia,India,Wholesale,Electric,Offline,Economy,9.6,Medium,15016.66667
28/06/2023,2023,BMW X7,47718,3,Asia,India,Online,Gasoline,Online,Economy,9.1,High,15906
28/06/2023,2023,BMW Z4,119523,2,Europe,Italy,Wholesale,Gasoline,Online,Luxury,2.5,High,59761.5
28/06/2023,2023,BMW X5,69587,1,Asia,India,Online,Hybrid,Offline,Luxury,1.3,High,69587
29/06/2023,2023,BMW 7 Series,109397,2,Asia,Japan,Online,Electric,Offline,Luxury,2.5,Medium,54698.5
29/06/2023,2023,BMW iX,117389,5,North America,USA,Dealership,Electric,Fleet,Economy,4.6,Low,23477.8
30/06/2023,2023,BMW X1,102660,2,Asia,Japan,Dealership,Diesel,Online,Luxury,3.8,High,51330
1/7/2023,2023,BMW 1 Series,82703,3,South America,Unknown,Wholesale,Electric,Offline,Premium,2.6,Medium,27567.66667
,,,,,,,,,,,,,
2/7/2023,2023,BMW 6 Series,35678,4,Africa,Nigeria,Wholesale,Gasoline,Fleet,Economy,6,High,8919.5
2/7/2023,2023,BMW Z4,109756,5,North America,Canada,Dealership,Gasoline,Offline,Economy,5.8,Medium,21951.2
3/7/2023,2023,BMW X1,96025,1,North America,USA,Wholesale,Diesel,Online,Luxury,3.3,High,96025
4/7/2023,2023,BMW 1 Series,119825,2,South America,Unknown,Online,Electric,Offline,Luxury,2.1,High,59912.5
,,,,,,,,,,,,,
4/7/2023,2023,BMW 4 Series,59230,5,Africa,Egypt,Online,Gasoline,Offline,Economy,8.6,Low,11846
,,,,,,,,,,,,,
4/7/2023,2023,BMW i8,105866,3,Asia,India,Dealership,Electric,Offline,Premium,3.8,Medium,35288.66667
5/7/2023,2023,BMW X2,32221,1,Asia,South Korea,Online,Hybrid,Offline,Premium,2.2,Medium,32221
5/7/2023,2023,BMW 7 Series,44862,2,North America,Mexico,Wholesale,Electric,Online,Economy,6.5,Low,22431
6/7/2023,2023,BMW X6,36780,2,Africa,Egypt,Wholesale,Diesel,Offline,Economy,3,High,18390
6/7/2023,2023,BMW X2,50100,1,North America,Canada,Online,Hybrid,Offline,Luxury,3.9,High,50100
7/7/2023,2023,BMW X7,114170,4,Africa,Egypt,Dealership,Gasoline,Offline,Premium,3.4,High,28542.5
7/7/2023,2023,BMW i4,49650,4,South America,Unknown,Dealership,Electric,Offline,Economy,9.1,Low,12412.5
7/7/2023,2023,BMW 6 Series,33399,5,North America,USA,Dealership,Gasoline,Online,Economy,6,Low,6679.8
7/7/2023,2023,BMW M8,77201,2,Asia,South Korea,Wholesale,Gasoline,Offline,Premium,3.7,Low,38600.5
8/7/2023,2023,BMW 1 Series,48290,5,North America,USA,Online,Electric,Online,Economy,8.8,Low,9658
,,,,,,,,,,,,,
9/7/2023,2023,BMW iX,97117,1,South America,Unknown,Wholesale,Electric,Offline,Luxury,1.7,High,97117
9/7/2023,2023,BMW M4,84462,5,North America,Canada,Wholesale,Gasoline,Fleet,Economy,5.2,Low,16892.4
10/7/2023,2023,BMW iX,117193,2,South America,Unknown,Dealership,Electric,Fleet,Luxury,0.6,High,58596.5
10/7/2023,2023,BMW iX3,78634,4,Asia,China,Wholesale,Electric,Offline,Economy,4.5,Low,19658.5
11/7/2023,2023,BMW 7 Series,91720,4,Africa,Egypt,Online,Electric,Fleet,Economy,5.6,High,22930
11/7/2023,2023,BMW X3,109215,1,Asia,India,Wholesale,Diesel,Online,Luxury,3.8,High,109215
11/7/2023,2023,BMW X7,51694,3,North America,USA,Online,Gasoline,Online,Economy,6.7,Medium,17231.33333
11/7/2023,2023,BMW 4 Series,106502,5,Europe,France,Dealership,Gasoline,Fleet,Economy,5.9,Medium,21300.4
,,,,,,,,,,,,,
11/7/2023,2023,BMW 4 Series,62976,1,Asia,Japan,Wholesale,Gasoline,Online,Luxury,0.1,Medium,62976
,,,,,,,,,,,,,
12/7/2023,2023,BMW 2 Series,107903,4,Asia,Japan,Dealership,Diesel,Offline,Premium,3,Medium,26975.75
,,,,,,,,,,,,,
12/7/2023,2023,BMW i3,35725,2,Europe,Italy,Online,Electric,Offline,Economy,3.5,Low,17862.5
12/7/2023,2023,BMW X1,34793,2,North America,USA,Wholesale,Diesel,Online,Economy,5.2,Medium,17396.5
13/07/2023,2023,BMW M2,111229,3,South America,Unknown,Wholesale,Electric,Offline,Premium,0.2,Medium,37076.33333
13/07/2023,2023,BMW i8,77351,3,Africa,South Africa,Online,Electric,Fleet,Premium,0.2,Medium,25783.66667
